customer_id,gender,past_3_years_bike_related_purchases,Age,job_title,job_industry_category,wealth_segment,owns_car,tenure,postcode,state,country,property_valuation,R,M,F
3360,Female,77,58.57437969,Quality Engineer,Health,Affluent Customer,No,5,2173,NSW,Australia,10,1579.53895,522.43875,77
3361,Female,68,53.74150298,General Manager,Property,Mass Customer,Yes,9,2176,NSW,Australia,9,1580.497283,792.1166667,68
3362,Male,60,50.31410572,VP Accounting,Financial Services,Affluent Customer,No,13,4154,QLD,Australia,9,1608.66395,186.1633333,60
3363,Male,25,21.58807832,Electrical Engineer,Manufacturing,High Net Worth,Yes,3,4825,QLD,Australia,5,1538.66395,300.12,25
3364,Male,77,28.1442427,Engineer IV,Manufacturing,Mass Customer,Yes,3,2300,NSW,Australia,6,1603.06395,694.758,77
3365,U,29,121.8428728,Engineer III,IT,Mass Customer,No,,2766,NSW,Australia,9,1601.830617,667.2266667,29
3366,Male,98,46.63465366,Technical Writer,Manufacturing,Mass Customer,Yes,14,2144,NSW,Australia,7,1494.16395,566.025,98
3367,Female,75,20.84287284,Librarian,Entertainment,Mass Customer,Yes,1,3677,VIC,Australia,2,1615.997283,796.5116667,75
3368,Female,7,54.25383175,Technical Writer,Financial Services,Affluent Customer,No,16,2564,NSW,Australia,8,1489.86395,630.696,7
3369,Female,90,44.78259887,Research Associate,n/a,Mass Customer,No,10,4670,QLD,Australia,1,1579.497283,445.38,90
3370,Male,8,67.7442427,Data Coordiator,n/a,High Net Worth,Yes,5,2076,NSW,Australia,12,1595.092522,582.6885714,8
3371,Female,56,43.95794133,Analyst Programmer,Retail,Mass Customer,No,17,4165,QLD,Australia,4,1567.997283,519.7433333,56
3372,Male,62,67.0702701,,Telecommunications,High Net Worth,No,15,2047,NSW,Australia,12,1547.66395,447.4116667,62
3373,Female,19,30.71136599,Research Associate,Health,Mass Customer,No,5,2060,NSW,Australia,10,1551.66395,809.692,19
3374,Female,77,61.9223249,Sales Associate,Manufacturing,Mass Customer,Yes,12,2160,NSW,Australia,8,1490.66395,1258.6425,77
3375,Male,37,28.55794133,Accounting Assistant I,Financial Services,High Net Worth,Yes,6,2216,NSW,Australia,10,1548.03895,535.7425,37
3376,Female,74,38.98259887,,Manufacturing,Mass Customer,No,16,2121,NSW,Australia,9,1537.86395,434.672,74
3377,Male,12,33.30314681,,Manufacturing,Mass Customer,Yes,7,4213,QLD,Australia,9,1587.806807,485.05,12
3378,Female,17,59.66753038,,Financial Services,Affluent Customer,No,14,3082,VIC,Australia,8,1491.91395,849.755,17
3379,Female,51,22.44561257,Food Chemist,Health,Mass Customer,Yes,2,3146,VIC,Australia,11,1589.330617,933.18,51
3380,Male,41,66.77985914,Speech Pathologist,Manufacturing,High Net Worth,Yes,14,3977,VIC,Australia,5,1508.86395,558.762,41
3381,Male,26,27.88944818,Computer Systems Analyst IV,n/a,Mass Customer,No,4,3799,VIC,Australia,3,1653.66395,965.88,26
3382,Male,90,43.82643449,Business Systems Development Analyst,n/a,High Net Worth,No,10,3129,VIC,Australia,10,1568.26395,422.277,90
3383,Male,47,39.52506462,Financial Analyst,Financial Services,Affluent Customer,Yes,10,3786,VIC,Australia,8,1614.830617,731.1933333,47
3384,Male,11,25.59903723,,n/a,Mass Customer,No,6,4061,QLD,Australia,8,1629.830617,624.3466667,11
3385,Female,23,46.67848928,Systems Administrator III,Argiculture,Mass Customer,No,9,2088,NSW,Australia,9,1557.91395,465.86,23
3386,Male,24,22.20177695,Structural Engineer,IT,High Net Worth,Yes,2,2705,NSW,Australia,1,1571.86395,526.7,24
3387,Female,19,45.27848928,General Manager,Manufacturing,Affluent Customer,Yes,15,2261,NSW,Australia,9,1527.66395,664.83625,19
3388,Male,81,34.96616051,VP Marketing,Retail,Mass Customer,No,7,2291,NSW,Australia,6,1562.91395,439.5975,81
3389,Female,27,49.37437969,Programmer II,n/a,Affluent Customer,No,19,3134,VIC,Australia,9,1580.997283,743.72,27
3390,Female,20,52.71958517,,n/a,High Net Worth,No,7,3196,VIC,Australia,8,1494.66395,790.578,20
3391,Male,93,30.30314681,,Manufacturing,Mass Customer,No,7,3021,VIC,Australia,7,1510.46395,440.316,93
3392,Male,41,44.84013312,Tax Accountant,Financial Services,Mass Customer,No,10,2131,NSW,Australia,11,1447.66395,114.93,41
3393,Female,23,67.66205092,Technical Writer,Retail,Mass Customer,Yes,7,2093,NSW,Australia,12,1527.86395,419.154,23
3394,Male,39,47.30588654,Environmental Specialist,Health,Mass Customer,No,22,2019,NSW,Australia,10,1505.06395,814.64,39
3395,Male,76,28.47848928,,Financial Services,Mass Customer,No,3,3174,VIC,Australia,8,1457.66395,369.55,76
3396,Male,18,61.30862627,Research Assistant I,Manufacturing,Mass Customer,Yes,9,2191,NSW,Australia,10,1534.16395,59.865,18
3397,Female,70,36.14972216,Product Engineer,IT,Mass Customer,No,11,4055,QLD,Australia,8,1526.16395,404.425,70
3398,Male,69,50.29492764,,n/a,High Net Worth,Yes,7,2147,NSW,Australia,9,1620.86395,533.212,69
3399,Male,95,25.41821531,VP Accounting,Financial Services,Mass Customer,No,2,2120,NSW,Australia,9,1585.06395,664.44,95
3400,Female,46,34.30040709,Sales Associate,Financial Services,Mass Customer,Yes,18,3205,VIC,Australia,10,1554.41395,350.725,46
3401,Female,92,28.20451668,Tax Accountant,Telecommunications,Mass Customer,Yes,4,2142,NSW,Australia,10,1515.997283,641.17,92
3402,Female,73,36.44287284,Statistician II,Retail,Mass Customer,No,10,2880,NSW,Australia,1,1506.108395,670.6877778,73
3403,Female,27,27.40999613,Senior Financial Analyst,Financial Services,Mass Customer,Yes,2,3028,VIC,Australia,5,1590.91395,813.345,27
3404,Female,2,48.2072564,GIS Technical Architect,Property,Affluent Customer,No,22,2100,NSW,Australia,11,1456.91395,607.63,2
3405,Female,89,25.1442427,Project Manager,Financial Services,Mass Customer,Yes,3,4014,QLD,Australia,6,1572.108395,685.3011111,89
3406,Female,35,42.46479065,Business Systems Development Analyst,IT,Mass Customer,Yes,10,2096,NSW,Australia,9,1556.06395,546.364,35
3407,Male,53,60.02917421,Cost Accountant,Financial Services,High Net Worth,Yes,19,3015,VIC,Australia,10,1495.78895,458.67,53
3408,Female,10,49.26479065,Tax Accountant,Manufacturing,Mass Customer,No,18,4178,QLD,Australia,8,1517.46395,271.048,10
3409,Female,75,44.46205092,Desktop Support Technician,Argiculture,Mass Customer,No,16,4870,QLD,Australia,1,1543.521093,429.9,75
3410,Female,93,81.08670846,,Property,Mass Customer,No,16,2049,NSW,Australia,10,1649.66395,577.28,93
3411,Female,68,41.77711942,Physical Therapy Assistant,n/a,Mass Customer,Yes,20,3029,VIC,Australia,5,1543.66395,824.6828571,68
3412,Female,66,48.16068106,Office Assistant IV,n/a,Mass Customer,Yes,7,2217,NSW,Australia,8,1495.91395,604.435,66
3413,Female,93,23.9853386,VP Accounting,Financial Services,Mass Customer,No,3,2160,NSW,Australia,10,1536.41395,1019.045,93
3414,Female,46,55.64287284,Software Consultant,n/a,Affluent Customer,Yes,10,2539,NSW,Australia,7,1645.330617,578.2,46
3415,Male,43,58.75246188,Quality Engineer,Property,High Net Worth,Yes,11,2285,NSW,Australia,7,1554.330617,778.2166667,43
3416,Female,6,45.74150298,,Manufacturing,Mass Customer,Yes,11,3155,VIC,Australia,7,1561.330617,402.36,6
3417,Female,91,48.65657147,Social Worker,Health,Mass Customer,No,7,3131,VIC,Australia,12,1594.41395,496.8925,91
3418,Female,18,61.80177695,Systems Administrator IV,Health,High Net Worth,No,19,2713,NSW,Australia,1,1589.86395,406.602,18
3419,Female,13,48.2702701,Information Systems Manager,n/a,Mass Customer,Yes,18,4125,QLD,Australia,7,1505.997283,863.7766667,13
3420,Male,96,41.09218791,Financial Advisor,Financial Services,Mass Customer,Yes,19,4118,QLD,Australia,5,1563.300314,618.9254545,96
3421,Female,60,58.83739339,Computer Systems Analyst II,Health,Affluent Customer,Yes,18,2226,NSW,Australia,10,1563.66395,498.73,60
3422,Female,38,43.44287284,Professor,Manufacturing,Mass Customer,No,5,2155,NSW,Australia,10,1559.86395,425.528,38
3423,Female,57,21.7853386,Registered Nurse,Health,Affluent Customer,No,1,3094,VIC,Australia,9,1542.91395,187.83,57
3424,Female,39,44.62643449,Automation Specialist III,Manufacturing,Affluent Customer,Yes,11,3806,VIC,Australia,8,1620.66395,1028.135,39
3425,Male,32,35.5223249,GIS Technical Architect,Manufacturing,Mass Customer,Yes,12,3122,VIC,Australia,7,1520.830617,558.3566667,32
3426,Male,40,62.50588654,Assistant Media Planner,Entertainment,Mass Customer,No,17,2750,NSW,Australia,8,1533.997283,618.92,40
3427,Male,67,40.40451668,Help Desk Operator,Financial Services,Mass Customer,Yes,17,2226,NSW,Australia,9,1560.78895,490.125,67
3428,Female,77,47.19081805,Chemical Engineer,Manufacturing,Mass Customer,Yes,16,2850,NSW,Australia,3,1464.66395,509.97,77
3429,Female,37,57.3223249,,Health,High Net Worth,No,15,2820,NSW,Australia,1,1587.41395,560.5825,37
3430,Male,77,57.63465366,Research Nurse,Health,Affluent Customer,Yes,9,2060,NSW,Australia,12,1547.66395,236.1457143,77
3431,Male,97,25.16616051,Community Outreach Specialist,Property,Affluent Customer,No,5,3500,VIC,Australia,1,1565.16395,602.212,97
3432,Female,99,32.87300983,Junior Executive,Argiculture,Mass Customer,Yes,2,4173,QLD,Australia,7,1573.78895,463.4625,99
3433,Female,10,23.45109202,Computer Systems Analyst II,Property,Mass Customer,No,2,3174,VIC,Australia,8,1588.56395,592.574,10
3434,Female,20,47.86205092,Account Coordinator,Health,Mass Customer,No,16,3149,VIC,Australia,11,1548.26395,366.302,20
3435,Female,80,19.73054407,Senior Editor,n/a,Affluent Customer,No,1,4301,QLD,Australia,3,1611.86395,458.85,80
3436,Female,4,62.90862627,,Financial Services,Mass Customer,Yes,5,2153,NSW,Australia,10,1528.521093,471.8314286,4
3437,Male,79,57.9962975,VP Marketing,Retail,High Net Worth,No,12,3073,VIC,Australia,6,1613.46395,468.144,79
3438,Male,11,25.64835229,Project Manager,Manufacturing,Mass Customer,No,2,2830,NSW,Australia,7,1612.86395,636.128,11
3439,Female,45,46.98807832,Technical Writer,n/a,Affluent Customer,Yes,19,3037,VIC,Australia,8,1529.16395,351.5466667,45
3440,Female,18,63.43191394,Senior Sales Associate,Manufacturing,Mass Customer,No,5,2221,NSW,Australia,12,1531.86395,248.73,18
3441,Female,44,32.98807832,Legal Assistant,Manufacturing,High Net Worth,Yes,20,3034,VIC,Australia,9,1594.66395,423.886,44
3442,Female,17,59.40999613,Research Associate,Retail,Mass Customer,Yes,14,2295,NSW,Australia,8,1594.41395,383.96,17
3443,Male,11,26.49766736,Technical Writer,n/a,Mass Customer,Yes,5,2380,NSW,Australia,3,1574.330617,521.4566667,11
3444,Female,75,43.80451668,Nurse Practicioner,Manufacturing,Affluent Customer,No,7,3043,VIC,Australia,8,1534.66395,723.99,75
3445,Male,62,55.31958517,Database Administrator I,Financial Services,Affluent Customer,Yes,11,3352,VIC,Australia,4,1597.16395,644.0766667,62
3446,Male,8,54.71410572,Structural Engineer,Manufacturing,Mass Customer,No,14,4868,QLD,Australia,4,1389.16395,154.39,8
3447,Female,43,43.89218791,,Financial Services,High Net Worth,No,17,3021,VIC,Australia,8,1577.391223,393.1263636,43
3448,Male,26,44.6593112,Software Consultant,Financial Services,High Net Worth,No,9,2147,NSW,Australia,9,1500.46395,523.36,26
3449,Female,52,47.05383175,VP Quality Control,Argiculture,High Net Worth,Yes,3,2120,NSW,Australia,10,1582.66395,385.29,52
3450,Female,85,28.06753038,Safety Technician III,Retail,Mass Customer,No,6,4207,QLD,Australia,3,1627.997283,929.51,85
3451,Male,88,51.46205092,Sales Associate,n/a,High Net Worth,No,10,2340,NSW,Australia,5,1488.997283,498.7877778,88
3452,Female,22,57.11958517,Marketing Manager,Retail,Mass Customer,No,13,2210,NSW,Australia,10,1506.66395,910.285,22
3453,Female,57,32.5853386,Product Engineer,Retail,Affluent Customer,No,14,4272,QLD,Australia,9,1541.330617,390.215,57
3454,Male,15,52.35520161,Web Designer III,n/a,Mass Customer,No,18,4151,QLD,Australia,9,1552.86395,268.022,15
3455,Male,29,67.65109202,Administrative Officer,n/a,Mass Customer,Yes,11,4670,QLD,Australia,4,1616.330617,294.4133333,29
3456,Female,11,61.94698243,,n/a,Mass Customer,Yes,12,2154,NSW,Australia,11,1489.330617,799.8633333,11
3457,Female,13,65.06479065,,Manufacturing,Mass Customer,No,16,3226,VIC,Australia,8,1588.997283,600.9666667,13
3458,Male,35,43.8702701,Web Developer III,Manufacturing,High Net Worth,Yes,19,2096,NSW,Australia,9,1591.91395,451.22,35
3459,Female,62,20.87300983,,Entertainment,Mass Customer,Yes,2,4113,QLD,Australia,10,1518.330617,889.0466667,62
3460,Male,22,21.99903723,Actuary,Financial Services,Mass Customer,No,2,3051,VIC,Australia,10,1604.66395,948.08,22
3461,Male,28,58.88396873,Environmental Specialist,Manufacturing,Affluent Customer,Yes,17,2196,NSW,Australia,9,1587.521093,604.7428571,28
3462,Female,96,64.63191394,Registered Nurse,Health,High Net Worth,No,17,3634,VIC,Australia,1,1486.26395,883.342,96
3463,Male,7,37.32780435,Compensation Analyst,Financial Services,Affluent Customer,No,2,2027,NSW,Australia,11,1604.16395,248.48,7
3464,Female,38,39.34698243,Staff Accountant III,Financial Services,Mass Customer,Yes,4,2076,NSW,Australia,10,1486.66395,721.08,38
3465,Female,71,43.70040709,Chemical Engineer,Manufacturing,High Net Worth,Yes,7,2095,NSW,Australia,12,1574.441728,472.9088889,71
3466,Male,65,42.04561257,Marketing Assistant,IT,Mass Customer,No,18,3079,VIC,Australia,11,1546.330617,90.93,65
3467,Male,31,41.40177695,VP Quality Control,IT,Mass Customer,No,21,4350,QLD,Australia,6,1510.497283,855.8333333,31
3468,Male,4,34.96890024,Associate Professor,n/a,Mass Customer,No,7,2230,NSW,Australia,12,1498.235379,252.9085714,4
3469,Female,90,34.13602353,Nurse Practicioner,Health,Mass Customer,Yes,5,4304,QLD,Australia,3,1480.91395,406.36,90
3470,Female,56,54.04561257,Recruiting Manager,Health,Affluent Customer,Yes,6,3121,VIC,Australia,11,1519.66395,903.6,56
3471,Female,95,68.12506462,Quality Engineer,IT,High Net Worth,Yes,8,2230,NSW,Australia,7,1594.66395,478.525,95
3472,Male,10,44.30040709,VP Marketing,Retail,Affluent Customer,Yes,18,2640,NSW,Australia,3,1586.830617,463.2633333,10
3473,U,34,121.8428728,Analog Circuit Design manager,IT,Mass Customer,No,,3803,VIC,Australia,7,1490.91395,376.0525,34
3474,Male,93,41.93876325,Assistant Manager,Manufacturing,Mass Customer,No,14,4515,QLD,Australia,1,1496.66395,471.798,93
3475,Female,12,36.11684544,Director of Sales,Retail,Affluent Customer,No,3,2153,NSW,Australia,10,1573.91395,628.785,12
3476,Male,39,32.09492764,,Manufacturing,Affluent Customer,No,7,2101,NSW,Australia,11,1506.26395,230.472,39
3477,Female,90,25.71136599,Senior Developer,Financial Services,Affluent Customer,Yes,7,2261,NSW,Australia,7,1550.53895,550.24,90
3478,Male,54,35.17985914,Quality Control Specialist,Health,Mass Customer,No,17,2880,NSW,Australia,1,1457.997283,716.3083333,54
3479,Female,39,57.19081805,,IT,Mass Customer,No,13,3095,VIC,Australia,9,1543.497283,377.66,39
3480,Male,30,62.3223249,,n/a,Mass Customer,No,20,2300,NSW,Australia,10,1505.91395,442.565,30
3481,Male,37,23.99355777,Systems Administrator IV,Manufacturing,High Net Worth,No,4,3223,VIC,Australia,7,1565.235379,348.35,37
3482,Female,71,21.39355777,Clinical Specialist,Health,Affluent Customer,Yes,2,4069,QLD,Australia,8,1579.91395,693.69875,71
3483,Male,19,65.04835229,Senior Sales Associate,Health,High Net Worth,Yes,15,4216,QLD,Australia,5,1638.830617,365.5066667,19
3484,Female,10,44.97437969,Information Systems Manager,Financial Services,High Net Worth,Yes,20,4519,QLD,Australia,6,1576.235379,846.3642857,10
3485,Female,11,40.39903723,Account Representative II,Financial Services,High Net Worth,Yes,9,2620,NSW,Australia,8,1536.16395,860.175,11
3486,Male,67,65.23739339,Business Systems Development Analyst,Manufacturing,Mass Customer,No,18,2548,NSW,Australia,8,1490.16395,743.085,67
3487,Female,4,43.83191394,Analyst Programmer,Health,High Net Worth,No,18,3146,VIC,Australia,9,1512.330617,612.5833333,4
3488,Male,63,46.19081805,Speech Pathologist,Manufacturing,Mass Customer,Yes,9,2136,NSW,Australia,10,1416.66395,407.975,63
3489,Female,90,51.96342079,Help Desk Operator,Argiculture,Mass Customer,Yes,9,2099,NSW,Australia,11,1618.330617,440.74,90
3490,Male,45,41.31410572,VP Product Management,Financial Services,High Net Worth,No,14,2126,NSW,Australia,10,1613.26395,475.914,45
3491,Female,69,45.5332838,Business Systems Development Analyst,Financial Services,Affluent Customer,No,10,3195,VIC,Australia,10,1622.66395,357.57,69
3492,Male,83,55.7223249,Civil Engineer,Manufacturing,Mass Customer,No,19,3021,VIC,Australia,9,1507.330617,731.27,83
3493,Male,30,57.63465366,Research Assistant I,Health,High Net Worth,No,18,2090,NSW,Australia,10,1561.830617,621.48,30
3494,Male,72,22.79355777,Account Representative IV,Argiculture,High Net Worth,No,1,2033,NSW,Australia,10,1509.16395,688.7775,72
3495,Female,57,34.25383175,Programmer III,Financial Services,High Net Worth,No,8,2767,NSW,Australia,9,1606.949664,549.6642857,57
3496,Male,99,35.46753038,Editor,Manufacturing,Mass Customer,Yes,19,2171,NSW,Australia,9,1644.91395,511.46,99
3497,Female,73,35.44561257,Administrative Assistant IV,Manufacturing,Affluent Customer,Yes,18,3976,VIC,Australia,5,1467.330617,549.44,73
3498,Female,28,25.93876325,,Manufacturing,Mass Customer,No,5,3012,VIC,Australia,4,1616.330617,524.555,28
3499,Male,29,42.32780435,,Manufacturing,Mass Customer,Yes,7,4073,QLD,Australia,9,1608.949664,707.8928571,29
3500,Female,71,54.24287284,,Entertainment,Affluent Customer,No,17,2100,NSW,Australia,10,1658.497283,297.6433333,71
3501,Female,63,51.74150298,Operator,Telecommunications,Mass Customer,Yes,18,2119,NSW,Australia,11,,,63
3502,Male,5,23.98259887,Senior Sales Associate,Retail,High Net Worth,Yes,3,2155,NSW,Australia,10,,,5
3503,Female,53,42.59355777,Financial Advisor,Financial Services,Affluent Customer,Yes,10,2122,NSW,Australia,11,,,53
3504,Female,39,58.28670846,Business Systems Development Analyst,Manufacturing,Mass Customer,Yes,6,3195,VIC,Australia,10,,,39
3505,Female,41,47.19355777,,Retail,Mass Customer,No,14,2022,NSW,Australia,10,,,41
3506,Female,19,46.32780435,Web Designer I,Financial Services,Mass Customer,No,15,2194,NSW,Australia,7,,,19
3507,Male,70,66.63465366,Physical Therapy Assistant,Financial Services,Mass Customer,No,5,3555,VIC,Australia,3,,,70
3508,Male,89,35.17711942,Pharmacist,Health,Mass Customer,No,5,3195,VIC,Australia,10,,,89
3509,Female,85,42.89492764,Pharmacist,Health,Mass Customer,Yes,15,3031,VIC,Australia,9,,,85
3510,U,48,121.8428728,Safety Technician II,IT,Affluent Customer,Yes,,2700,NSW,Australia,2,,,48
3511,Male,23,54.7962975,Food Chemist,Health,Affluent Customer,No,10,3340,VIC,Australia,4,,,23
3512,Male,68,27.54972216,VP Accounting,Financial Services,Mass Customer,Yes,8,2019,NSW,Australia,10,,,68
3513,U,80,121.8428728,Internal Auditor,IT,Affluent Customer,Yes,,2035,NSW,Australia,9,,,80
3514,Male,25,59.15246188,Environmental Specialist,n/a,Mass Customer,No,8,3155,VIC,Australia,7,,,25
3515,Female,11,46.75246188,Staff Scientist,Telecommunications,High Net Worth,Yes,18,4825,QLD,Australia,5,,,11
3516,Male,93,44.4593112,,Property,Mass Customer,Yes,15,2152,NSW,Australia,10,,,93
3517,Female,47,64.29492764,Accounting Assistant IV,n/a,Mass Customer,Yes,6,4121,QLD,Australia,8,,,47
3518,Female,45,41.3223249,Biostatistician I,IT,Mass Customer,Yes,8,2211,NSW,Australia,8,,,45
3519,Male,16,43.40177695,Software Consultant,Manufacturing,Mass Customer,Yes,11,2470,NSW,Australia,5,,,16
3520,Male,41,58.17163997,Research Nurse,Health,Mass Customer,Yes,16,2071,NSW,Australia,12,,,41
3521,Female,27,41.5962975,Research Associate,n/a,High Net Worth,Yes,16,2101,NSW,Australia,11,,,27
3522,Female,73,32.14150298,Cost Accountant,Financial Services,High Net Worth,Yes,11,2095,NSW,Australia,11,,,73
3523,Male,33,46.33876325,,n/a,Affluent Customer,No,19,2194,NSW,Australia,10,,,33
3524,Male,38,47.79355777,Design Engineer,Financial Services,Mass Customer,Yes,18,2471,NSW,Australia,2,,,38
3525,Male,55,25.14972216,Editor,n/a,Mass Customer,No,2,4812,QLD,Australia,3,,,55
3526,Male,84,43.0702701,General Manager,Telecommunications,High Net Worth,Yes,13,2774,NSW,Australia,9,,,84
3527,Female,77,42.86753038,Senior Cost Accountant,Financial Services,High Net Worth,No,18,3123,VIC,Australia,9,,,77
3528,Male,69,57.5332838,Internal Auditor,Manufacturing,Mass Customer,Yes,7,2145,NSW,Australia,10,,,69
3529,Female,37,60.90314681,Structural Analysis Engineer,IT,High Net Worth,Yes,16,2294,NSW,Australia,7,,,37
3530,Male,19,47.97985914,Staff Scientist,n/a,High Net Worth,Yes,8,2007,NSW,Australia,8,,,19
3531,Female,4,52.71958517,Marketing Manager,Retail,Affluent Customer,Yes,11,2147,NSW,Australia,10,,,4
3532,Female,27,31.21821531,Media Manager I,Health,High Net Worth,Yes,7,3978,VIC,Australia,6,,,27
3533,Male,62,40.66205092,,Financial Services,Affluent Customer,Yes,8,2705,NSW,Australia,5,,,62
3534,Female,92,46.42095503,Associate Professor,Manufacturing,Affluent Customer,Yes,3,3305,VIC,Australia,1,,,92
3535,Female,8,27.0702701,Technical Writer,Manufacturing,High Net Worth,No,6,2575,NSW,Australia,6,,,8
3536,Male,46,53.81547558,Professor,Retail,Affluent Customer,No,18,3072,VIC,Australia,10,,,46
3537,Male,1,24.7332838,Graphic Designer,Financial Services,Mass Customer,No,4,2250,NSW,Australia,7,,,1
3538,Male,19,43.91684544,Marketing Manager,Health,Mass Customer,No,8,2198,NSW,Australia,9,,,19
3539,Female,94,36.56342079,,IT,Mass Customer,Yes,16,4509,QLD,Australia,7,,,94
3540,Male,49,67.14972216,,n/a,Mass Customer,Yes,7,4061,QLD,Australia,8,,,49
3541,Male,72,35.77437969,,Health,Mass Customer,No,11,2136,NSW,Australia,9,,,72
3542,Female,23,46.59903723,Financial Analyst,Financial Services,Mass Customer,No,10,4670,QLD,Australia,2,,,23
3543,Female,15,34.79903723,Food Chemist,Health,High Net Worth,Yes,21,4304,QLD,Australia,4,,,15
3544,Female,25,23.15794133,Help Desk Technician,n/a,Affluent Customer,No,1,4350,QLD,Australia,4,,,25
3545,Female,66,47.24287284,Developer II,n/a,High Net Worth,No,4,3046,VIC,Australia,9,,,66
3546,Female,91,38.04013312,GIS Technical Architect,Manufacturing,Affluent Customer,Yes,9,2097,NSW,Australia,12,,,91
3547,Male,19,46.44561257,Senior Financial Analyst,Financial Services,Affluent Customer,No,8,3065,VIC,Australia,10,,,19
3548,Male,65,63.21547558,,n/a,Affluent Customer,No,12,3023,VIC,Australia,8,,,65
3549,Female,0,55.64561257,Sales Representative,Retail,Mass Customer,No,7,2508,NSW,Australia,9,,,0
3550,Female,50,32.87300983,Environmental Tech,Retail,Mass Customer,Yes,16,2745,NSW,Australia,8,,,50
3551,Male,37,59.44287284,Pharmacist,Health,Mass Customer,Yes,8,4680,QLD,Australia,6,,,37
3552,Male,33,29.09218791,Internal Auditor,Retail,Affluent Customer,Yes,9,2778,NSW,Australia,7,,,33
3553,Male,97,46.7962975,Graphic Designer,Health,Mass Customer,No,10,3125,VIC,Australia,10,,,97
3554,Male,34,43.52506462,GIS Technical Architect,IT,Mass Customer,Yes,16,2101,NSW,Australia,11,,,34
3555,Female,96,45.63465366,Programmer Analyst II,Manufacturing,Mass Customer,No,21,2076,NSW,Australia,12,,,96
3556,Female,38,24.26479065,Senior Developer,Manufacturing,High Net Worth,No,3,3182,VIC,Australia,12,,,38
3557,Female,79,43.42643449,,Health,Affluent Customer,No,18,4730,QLD,Australia,4,,,79
3558,Male,16,67.12506462,,n/a,High Net Worth,Yes,7,4155,QLD,Australia,10,,,16
3559,Female,80,36.64561257,Assistant Media Planner,Entertainment,High Net Worth,Yes,17,4215,QLD,Australia,7,,,80
3560,Male,98,41.11684544,Structural Analysis Engineer,Retail,Mass Customer,Yes,7,4505,QLD,Australia,2,,,98
3561,Female,15,52.91684544,Help Desk Operator,Financial Services,Mass Customer,Yes,5,4000,QLD,Australia,7,,,15
3562,Female,76,48.7853386,Recruiting Manager,n/a,Affluent Customer,No,10,2204,NSW,Australia,9,,,76
3563,Female,70,31.5853386,,Financial Services,Affluent Customer,No,10,4074,QLD,Australia,7,,,70
3564,Male,43,49.42095503,Programmer Analyst IV,n/a,High Net Worth,Yes,18,2065,NSW,Australia,12,,,43
3565,U,14,121.8428728,Structural Engineer,IT,High Net Worth,Yes,,2072,NSW,Australia,12,,,14
3566,Male,96,44.94972216,Social Worker,Health,Affluent Customer,Yes,10,2570,NSW,Australia,9,,,96
3567,Female,17,41.08122901,Nurse,Financial Services,Affluent Customer,Yes,14,4225,QLD,Australia,5,,,17
3568,Female,13,66.09766736,Nurse,Retail,Affluent Customer,No,5,4179,QLD,Australia,9,,,13
3569,Female,24,48.41273586,Senior Editor,n/a,Affluent Customer,No,12,2566,NSW,Australia,8,,,24
3570,Male,13,59.71410572,,Entertainment,Mass Customer,No,7,3564,VIC,Australia,2,,,13
3571,Female,9,45.34972216,Senior Sales Associate,Property,Mass Customer,Yes,3,3556,VIC,Australia,2,,,9
3572,Male,54,35.56342079,Sales Representative,Retail,Affluent Customer,Yes,2,2570,NSW,Australia,8,,,54
3573,Female,68,24.98259887,Accounting Assistant I,Manufacturing,Mass Customer,Yes,3,4208,QLD,Australia,7,,,68
3574,Female,33,30.68122901,Clinical Specialist,Health,Mass Customer,No,6,4508,QLD,Australia,3,,,33
3575,Female,82,47.94150298,Administrative Assistant I,IT,Affluent Customer,Yes,13,2795,NSW,Australia,4,,,82
3576,Female,10,52.07574955,Account Coordinator,n/a,Mass Customer,No,11,2799,NSW,Australia,4,,,10
3577,Male,29,57.66479065,Staff Scientist,Retail,High Net Worth,No,10,4007,QLD,Australia,4,,,29
3578,Female,57,64.97985914,Staff Accountant IV,Property,Mass Customer,No,12,2177,NSW,Australia,9,,,57
3579,Female,32,34.07574955,Software Test Engineer III,Health,High Net Worth,No,20,2565,NSW,Australia,6,,,32
3580,Female,61,49.47848928,Occupational Therapist,Health,Mass Customer,No,10,3216,VIC,Australia,7,,,61
3581,Female,38,64.27848928,,n/a,Mass Customer,Yes,6,3805,VIC,Australia,9,,,38
3582,Female,66,59.85383175,Media Manager II,Property,Mass Customer,No,17,2155,NSW,Australia,10,,,66
3583,Female,71,56.39355777,Assistant Professor,Retail,Affluent Customer,No,5,2155,NSW,Australia,10,,,71
3584,Male,95,59.76068106,,Health,Mass Customer,No,10,4128,QLD,Australia,7,,,95
3585,Female,41,59.22643449,,Financial Services,High Net Worth,Yes,20,3103,VIC,Australia,12,,,41
3586,Female,79,42.68944818,Registered Nurse,Health,Affluent Customer,No,10,2196,NSW,Australia,10,,,79
3587,Female,85,24.04287284,,n/a,Affluent Customer,No,2,2763,NSW,Australia,8,,,85
3588,Female,15,60.37437969,Web Developer III,Health,Affluent Customer,Yes,18,2260,NSW,Australia,10,,,15
3589,Female,73,59.66205092,Computer Systems Analyst II,Health,High Net Worth,No,17,4575,QLD,Australia,8,,,73
3590,Female,32,43.49766736,,Manufacturing,Mass Customer,Yes,19,2065,NSW,Australia,11,,,32
